,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region
2925,1040,HOUSE,APARTMENT_BLOCK,1499000.0,11,400.0,1,0,0,1,,0,,190.0,2.0,0,,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
2926,1050,APARTMENT,APARTMENT,325000.0,2,95.0,1,0,0,0,,0,,,,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
2927,4500,HOUSE,VILLA,495000.0,3,230.0,1,0,0,1,,1,,5578.0,4.0,0,AS_NEW,Huy,Non,HUY,LIEGE,WALLONIE
2928,3120,HOUSE,HOUSE,525000.0,5,333.0,1,0,0,1,40.0,1,475.0,618.0,3.0,0,AS_NEW,Tremelo,Non,TREMELO,BRABANT FLAMAND,VLAANDEREN
2929,5060,HOUSE,HOUSE,209000.0,3,170.0,0,0,0,1,,0,,450.0,4.0,0,GOOD,Arsimont,Oui,SAMBREVILLE,NAMUR,WALLONIE
2930,8780,HOUSE,HOUSE,283400.0,3,126.0,0,0,0,0,,0,,278.0,3.0,0,AS_NEW,Oostrozebeke,Non,OOSTROZEBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
2931,1850,HOUSE,HOUSE,490000.0,4,220.0,1,0,0,1,60.0,1,300.0,677.0,3.0,0,AS_NEW,Grimbergen,Non,GRIMBERGEN,BRABANT FLAMAND,VLAANDEREN
2932,4100,APARTMENT,APARTMENT,149000.0,2,64.0,1,0,0,1,16.0,0,,,1.0,0,,Seraing,Non,SERAING,LIEGE,WALLONIE
2933,4000,APARTMENT,APARTMENT,188500.0,1,62.0,1,0,0,1,4.0,0,,,3.0,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
2934,1410,HOUSE,VILLA,1180000.0,5,280.0,1,0,0,0,,0,,2000.0,4.0,0,AS_NEW,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE
2935,1030,APARTMENT,APARTMENT,454000.0,3,148.0,1,0,0,1,11.0,0,,,,0,AS_NEW,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
2936,1050,APARTMENT,APARTMENT,1537000.0,2,160.0,1,0,0,1,91.0,0,,,2.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
2937,8000,APARTMENT,APARTMENT,259000.0,2,76.0,1,0,0,1,2.0,0,,,,0,AS_NEW,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
2938,1410,HOUSE,VILLA,975000.0,4,319.0,1,0,0,1,,1,1950.0,2785.0,4.0,1,AS_NEW,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE
2939,5100,APARTMENT,FLAT_STUDIO,50000.0,0,28.0,0,0,0,1,,0,,,,0,,Dave,Oui,NAMUR,NAMUR,WALLONIE
2940,9000,HOUSE,HOUSE,550000.0,4,295.0,1,0,0,1,,0,,262.0,,0,,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
2941,8300,APARTMENT,APARTMENT,1795000.0,3,105.0,1,0,0,1,,0,,,2.0,0,JUST_RENOVATED,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
2942,6590,HOUSE,HOUSE,110000.0,3,,0,0,0,0,,0,,1190.0,4.0,0,,Momignies,Non,MOMIGNIES,HAINAUT,WALLONIE
2943,1040,APARTMENT,APARTMENT,575000.0,2,114.0,1,0,0,1,4.0,0,,,2.0,0,AS_NEW,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
2944,1030,APARTMENT,APARTMENT,225000.0,1,60.0,0,0,0,0,,0,,,4.0,0,,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
2945,1050,APARTMENT,APARTMENT,1100000.0,3,236.0,1,0,0,1,6.0,0,,,2.0,0,TO_RENOVATE,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
2946,8300,HOUSE,HOUSE,1095000.0,4,,0,0,0,1,,1,,628.0,,0,,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
2947,9320,HOUSE,VILLA,619000.0,2,355.0,1,0,0,1,,0,,549.0,4.0,0,AS_NEW,Erembodegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN
2948,5060,APARTMENT,APARTMENT,185000.0,2,,0,0,0,0,,0,,,,0,,Arsimont,Oui,SAMBREVILLE,NAMUR,WALLONIE
2949,2018,APARTMENT,APARTMENT,319000.0,3,102.0,1,0,0,1,12.0,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
2950,1410,HOUSE,HOUSE,1150000.0,5,450.0,1,0,0,1,,1,943.0,1393.0,4.0,1,GOOD,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE
2951,2000,APARTMENT,APARTMENT,495000.0,3,,1,0,0,1,,0,,,2.0,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
2952,2540,HOUSE,HOUSE,850000.0,8,420.0,1,0,0,1,,1,,585.0,,0,GOOD,Hove,Non,HOVE,ANVERS,VLAANDEREN
2953,8920,HOUSE,HOUSE,187000.0,4,149.0,0,0,0,0,,0,,734.0,2.0,0,,Bikschote,Oui,LANGEMARK-POELKAPELLE,FLANDRE-OCCIDENTALE,VLAANDEREN
2954,4000,APARTMENT,APARTMENT,242500.0,2,93.0,0,0,0,1,,0,,,,0,,Liège,Non,LIÈGE,LIEGE,WALLONIE
2955,2000,APARTMENT,APARTMENT,299000.0,2,85.0,1,0,0,0,,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
2956,1490,APARTMENT,APARTMENT,200000.0,2,85.0,1,0,0,1,7.0,0,,,2.0,0,AS_NEW,Court-Saint-Etienne,Non,COURT-SAINT-ETIENNE,BRABANT WALLON,WALLONIE
2957,1435,APARTMENT,APARTMENT,428000.0,2,117.0,1,0,0,1,37.0,0,,,2.0,0,AS_NEW,Mont-Saint-Guibert,Non,MONT-SAINT-GUIBERT,BRABANT WALLON,WALLONIE
2958,9820,APARTMENT,APARTMENT,268813.0,2,88.0,0,0,0,1,11.0,0,,,,0,,Merelbeke,Non,MERELBEKE,FLANDRE-ORIENTALE,VLAANDEREN
2959,4570,HOUSE,HOUSE,229500.0,3,120.0,1,0,0,1,80.0,1,450.0,844.0,3.0,0,GOOD,Marchin,Non,MARCHIN,LIEGE,WALLONIE
2960,8300,APARTMENT,APARTMENT,1980000.0,3,202.0,1,0,0,0,,0,,,3.0,1,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
2961,5651,HOUSE,VILLA,698000.0,5,350.0,1,0,0,1,75.0,1,3000.0,5100.0,4.0,0,,Berzée,Oui,WALCOURT,NAMUR,WALLONIE
2962,1030,APARTMENT,APARTMENT,252200.0,2,97.0,1,0,0,1,8.0,0,,,,0,,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
2963,9320,HOUSE,HOUSE,215000.0,3,205.0,1,0,0,0,,1,70.0,188.0,,0,TO_BE_DONE_UP,Erembodegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN
2964,4671,HOUSE,HOUSE,265000.0,3,130.0,0,0,0,1,17.0,1,64.0,0.0,2.0,0,AS_NEW,Barchon,Oui,BLÉGNY,LIEGE,WALLONIE
2965,1190,HOUSE,HOUSE,550000.0,4,173.0,1,0,0,0,,1,40.0,80.0,2.0,0,JUST_RENOVATED,Forest,Non,FOREST,BRUXELLES,BRUXELLES
2966,7912,HOUSE,HOUSE,350000.0,4,210.0,1,0,0,1,,0,,700.0,3.0,0,GOOD,Dergneau,Oui,FRASNES-LEZ-ANVAING,HAINAUT,WALLONIE
2967,4500,HOUSE,HOUSE,129000.0,3,127.0,0,0,0,1,20.0,0,,100.0,3.0,0,TO_BE_DONE_UP,Huy,Non,HUY,LIEGE,WALLONIE
2968,9000,HOUSE,HOUSE,595000.0,3,230.0,1,0,0,1,35.0,1,,305.0,,0,AS_NEW,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
2969,1040,HOUSE,HOUSE,850000.0,6,253.0,1,0,0,0,,1,80.0,162.0,2.0,0,GOOD,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES
2970,1050,APARTMENT,PENTHOUSE,1200000.0,3,190.0,1,0,0,1,32.0,0,,,2.0,0,GOOD,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
2971,6280,HOUSE,VILLA,448000.0,6,392.0,1,0,0,1,35.0,1,1500.0,1779.0,4.0,0,,Gerpinnes,Non,GERPINNES,HAINAUT,WALLONIE
2972,1050,APARTMENT,APARTMENT,585000.0,4,170.0,1,0,0,1,10.0,0,,,2.0,0,GOOD,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
2973,9000,HOUSE,HOUSE,590000.0,2,146.0,1,0,0,1,65.0,0,,210.0,3.0,0,AS_NEW,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN
2974,8430,HOUSE,HOUSE,389000.0,4,164.0,1,0,0,0,,1,310.0,622.0,4.0,0,GOOD,Middelkerke,Non,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
2975,9940,APARTMENT,APARTMENT,253995.0,2,91.0,1,0,0,1,23.0,1,,,2.0,0,AS_NEW,Evergem,Non,EVERGEM,FLANDRE-ORIENTALE,VLAANDEREN
2976,3150,HOUSE,VILLA,595000.0,4,222.0,1,0,0,0,,1,,675.0,4.0,0,AS_NEW,Haacht,Non,HAACHT,BRABANT FLAMAND,VLAANDEREN
2977,8560,APARTMENT,APARTMENT,169000.0,1,35.0,1,0,0,1,4.0,1,,,,0,AS_NEW,Wevelgem,Non,WEVELGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
2978,1070,HOUSE,APARTMENT_BLOCK,855000.0,5,335.0,1,0,0,1,40.0,0,,135.0,2.0,0,JUST_RENOVATED,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
2979,1180,HOUSE,HOUSE,449000.0,4,200.0,0,0,0,0,,0,,0.0,,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
2980,1490,HOUSE,VILLA,850000.0,4,270.0,1,0,0,1,19.0,0,,3414.0,4.0,0,AS_NEW,Court-Saint-Etienne,Non,COURT-SAINT-ETIENNE,BRABANT WALLON,WALLONIE
2981,1420,HOUSE,VILLA,520000.0,4,186.0,1,0,0,1,62.0,0,,744.0,4.0,0,GOOD,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
2982,5000,APARTMENT,APARTMENT,249000.0,2,,1,0,0,1,39.0,1,200.0,,2.0,0,GOOD,Namur,Non,NAMUR,NAMUR,WALLONIE
2983,7370,APARTMENT,LOFT,169500.0,3,137.0,1,0,0,0,,1,,,,0,AS_NEW,Dour,Non,DOUR,HAINAUT,WALLONIE
2984,1160,APARTMENT,SERVICE_FLAT,295000.0,2,110.0,1,0,0,1,7.0,0,,,2.0,0,AS_NEW,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES
2985,7100,APARTMENT,APARTMENT,145000.0,3,77.0,1,0,0,0,,0,,,2.0,0,GOOD,La Louvière,Non,LA LOUVIÈRE,HAINAUT,WALLONIE
2986,4550,HOUSE,HOUSE,315000.0,3,206.0,0,0,0,1,30.0,0,,750.0,3.0,0,,Nandrin,Non,NANDRIN,LIEGE,WALLONIE
2987,1070,APARTMENT,APARTMENT,129000.0,1,63.0,0,0,0,1,12.0,0,,,2.0,0,AS_NEW,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
2988,1980,HOUSE,HOUSE,240000.0,3,,0,0,0,0,,0,,590.0,4.0,0,,Zemst,Non,ZEMST,BRABANT FLAMAND,VLAANDEREN
2989,6791,HOUSE,HOUSE,385000.0,4,168.0,1,0,0,1,1.0,0,,1056.0,4.0,0,GOOD,Athus,Oui,AUBANGE,LUXEMBOURG,WALLONIE
2990,3040,HOUSE,HOUSE,349000.0,2,200.0,1,0,0,1,,1,350.0,687.0,4.0,0,TO_RENOVATE,Huldenberg,Non,HULDENBERG,BRABANT FLAMAND,VLAANDEREN
2991,4252,HOUSE,HOUSE,289000.0,3,,1,0,0,0,,0,,211.0,3.0,0,,Omal,Oui,GEER,LIEGE,WALLONIE
2992,8800,HOUSE,HOUSE,311500.0,3,148.0,0,0,0,0,,0,,278.0,3.0,0,AS_NEW,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN
2993,4100,APARTMENT,PENTHOUSE,289000.0,3,124.0,1,0,0,1,28.0,0,,,,0,AS_NEW,Seraing,Non,SERAING,LIEGE,WALLONIE
2994,8370,HOUSE,HOUSE,765000.0,5,323.0,1,0,1,0,,0,,1120.0,4.0,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN
2995,6000,HOUSE,APARTMENT_BLOCK,298000.0,4,240.0,1,0,0,1,3.0,0,,90.0,2.0,0,,Charleroi,Non,CHARLEROI,HAINAUT,WALLONIE
2996,6043,HOUSE,MANSION,290000.0,3,,0,0,1,0,,1,1.0,1160.0,3.0,0,TO_BE_DONE_UP,Ransart,Oui,CHARLEROI,HAINAUT,WALLONIE
2997,7000,HOUSE,HOUSE,350000.0,3,176.0,1,0,0,0,,1,2878.0,3037.0,4.0,0,GOOD,Mons,Non,MONS,HAINAUT,WALLONIE
2998,5550,HOUSE,HOUSE,105000.0,2,150.0,1,0,0,1,,1,,190.0,2.0,0,TO_RENOVATE,Vresse-Sur-Semois,Non,VRESSE-SUR-SEMOIS,NAMUR,WALLONIE
2999,3740,APARTMENT,APARTMENT,259650.0,2,82.0,1,0,0,1,15.0,0,,,3.0,0,JUST_RENOVATED,Bilzen,Non,BILZEN,LIMBOURG,VLAANDEREN
3000,8300,APARTMENT,APARTMENT,975000.0,2,,0,0,0,0,,0,,,,0,JUST_RENOVATED,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
3001,1050,APARTMENT,APARTMENT,750000.0,3,155.0,1,0,1,1,25.0,0,,,2.0,0,GOOD,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
3002,2018,HOUSE,HOUSE,295000.0,5,201.0,1,0,0,0,,0,,57.0,2.0,0,,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
3003,2547,HOUSE,HOUSE,175000.0,1,,0,0,0,0,,0,,750.0,3.0,0,TO_RENOVATE,Lint,Non,LINT,ANVERS,VLAANDEREN
3004,8200,APARTMENT,APARTMENT,265000.0,2,140.0,0,0,0,0,,0,,,,0,TO_BE_DONE_UP,Sint-Andries,Oui,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
3005,8790,APARTMENT,APARTMENT,250000.0,2,,0,0,0,0,,0,,,,0,AS_NEW,Waregem,Non,WAREGEM,FLANDRE-OCCIDENTALE,VLAANDEREN
3006,3300,HOUSE,HOUSE,239000.0,4,112.0,1,0,0,1,20.0,1,26.0,78.0,2.0,0,GOOD,Tienen,Non,TIENEN,BRABANT FLAMAND,VLAANDEREN
3007,1150,APARTMENT,FLAT_STUDIO,199000.0,1,60.0,1,1,0,1,,1,40.0,,4.0,0,GOOD,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES
3008,4130,APARTMENT,APARTMENT,259000.0,2,90.0,1,0,0,1,12.0,0,,,2.0,0,AS_NEW,Esneux,Non,ESNEUX,LIEGE,WALLONIE
3009,2140,APARTMENT,APARTMENT,175000.0,2,90.0,0,0,0,1,10.0,0,,,2.0,0,TO_RENOVATE,Borgerhout,Oui,ANTWERPEN,ANVERS,VLAANDEREN
3010,7500,HOUSE,HOUSE,445000.0,5,330.0,1,0,0,1,,0,,233.0,2.0,0,TO_BE_DONE_UP,Tournai,Non,TOURNAI,HAINAUT,WALLONIE
3011,2870,HOUSE,HOUSE,309000.0,3,140.0,1,0,0,0,,1,,2132.0,4.0,0,TO_BE_DONE_UP,Breendonk,Oui,PUURS-SINT-AMANDS,ANVERS,VLAANDEREN
3012,1070,APARTMENT,APARTMENT,235000.0,1,64.0,1,0,0,1,,0,,,,0,AS_NEW,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES
3013,8900,HOUSE,HOUSE,195000.0,3,144.0,1,0,0,0,,0,,132.0,,0,TO_BE_DONE_UP,Ieper,Non,IEPER,FLANDRE-OCCIDENTALE,VLAANDEREN
3014,8434,APARTMENT,APARTMENT,189000.0,1,59.0,1,0,0,0,,1,50.0,,2.0,0,,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
3015,1060,APARTMENT,APARTMENT,242500.0,3,79.0,1,0,0,1,12.0,0,,,2.0,0,AS_NEW,Saint-Gilles,Non,SAINT-GILLES,BRUXELLES,BRUXELLES
3016,1050,APARTMENT,APARTMENT,435000.0,2,115.0,1,0,0,0,,0,,,3.0,0,GOOD,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
3017,4100,APARTMENT,APARTMENT,200000.0,2,98.0,1,0,0,1,8.0,0,,,3.0,0,GOOD,Seraing,Non,SERAING,LIEGE,WALLONIE
3018,4020,HOUSE,VILLA,495000.0,4,257.0,1,0,0,1,,1,,866.0,4.0,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE
3019,8700,HOUSE,HOUSE,210000.0,2,,1,0,0,0,,0,,64.0,2.0,0,JUST_RENOVATED,Tielt,Non,TIELT,FLANDRE-OCCIDENTALE,VLAANDEREN
3020,9308,HOUSE,HOUSE,200000.0,2,,1,0,0,0,,0,,1837.0,3.0,0,,Gijzegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN
3021,1180,HOUSE,EXCEPTIONAL_PROPERTY,1590000.0,5,510.0,1,0,0,1,11.0,1,250.0,439.0,2.0,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
3022,1350,APARTMENT,GROUND_FLOOR,199000.0,1,76.0,1,0,0,1,15.0,1,154.0,,,0,,Enines,Oui,ORP-JAUCHE,BRABANT WALLON,WALLONIE
3023,1380,HOUSE,HOUSE,275000.0,3,125.0,1,0,0,1,12.0,0,,525.0,3.0,0,TO_BE_DONE_UP,Couture-Saint-Germain,Oui,LASNE,BRABANT WALLON,WALLONIE
3024,8300,HOUSE,VILLA,1750000.0,6,300.0,0,0,0,0,,0,,410.0,4.0,0,,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
3025,8710,HOUSE,HOUSE,220000.0,4,162.0,0,0,0,1,,1,,360.0,,0,TO_BE_DONE_UP,Wielsbeke,Non,WIELSBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
3026,1030,APARTMENT,APARTMENT,240000.0,2,95.0,1,0,1,1,6.0,0,,,4.0,0,GOOD,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES
3027,8780,HOUSE,HOUSE,283700.0,3,126.0,0,0,0,0,,0,,284.0,3.0,0,AS_NEW,Oostrozebeke,Non,OOSTROZEBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
3028,2640,APARTMENT,APARTMENT,240000.0,3,116.0,1,0,0,1,6.0,0,,,2.0,0,GOOD,Mortsel,Non,MORTSEL,ANVERS,VLAANDEREN
3029,8000,APARTMENT,KOT,149500.0,1,,1,1,0,1,,0,,,,0,AS_NEW,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
3030,9111,HOUSE,HOUSE,550000.0,5,210.0,0,0,0,1,,0,,970.0,,0,AS_NEW,Belsele,Oui,SINT-NIKLAAS,FLANDRE-ORIENTALE,VLAANDEREN
3031,9090,APARTMENT,APARTMENT,530000.0,3,156.0,1,0,0,1,52.0,1,,,,0,,Melle,Non,MELLE,FLANDRE-ORIENTALE,VLAANDEREN
3032,9700,HOUSE,HOUSE,319500.0,3,,0,0,0,1,25.0,1,64.0,154.0,2.0,0,AS_NEW,Oudenaarde,Non,OUDENAARDE,FLANDRE-ORIENTALE,VLAANDEREN
3033,7080,HOUSE,HOUSE,200000.0,2,217.0,1,0,0,1,,0,,290.0,2.0,0,GOOD,Frameries,Non,FRAMERIES,HAINAUT,WALLONIE
3034,5590,HOUSE,VILLA,349000.0,4,187.0,1,0,0,0,,0,,817.0,4.0,0,TO_RENOVATE,Ciney,Non,CINEY,NAMUR,WALLONIE
3035,8620,APARTMENT,APARTMENT,525000.0,2,,0,0,0,1,,1,,,,0,AS_NEW,Nieuwpoort,Non,NIEUWPOORT,FLANDRE-OCCIDENTALE,VLAANDEREN
3036,1190,HOUSE,HOUSE,530000.0,4,300.0,1,0,0,0,,1,70.0,213.0,2.0,0,GOOD,Forest,Non,FOREST,BRUXELLES,BRUXELLES
3037,7170,HOUSE,HOUSE,110000.0,2,142.0,1,0,0,0,,0,,0.0,3.0,0,,Manage,Non,MANAGE,HAINAUT,WALLONIE
3038,1050,APARTMENT,APARTMENT,1839000.0,3,203.0,1,0,0,1,76.0,0,,,2.0,0,AS_NEW,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
3039,1180,APARTMENT,APARTMENT,325000.0,2,80.0,1,0,0,1,9.0,0,,,2.0,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
3040,8650,HOUSE,HOUSE,194940.0,3,145.0,0,0,0,0,,0,,222.0,3.0,0,,Houthulst,Non,HOUTHULST,FLANDRE-OCCIDENTALE,VLAANDEREN
3041,8434,APARTMENT,APARTMENT,225500.0,2,63.0,1,0,0,1,23.0,0,,,2.0,1,AS_NEW,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN
3042,8000,APARTMENT,APARTMENT,1195000.0,2,183.0,1,0,0,1,25.0,0,,,,0,AS_NEW,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
3043,9402,APARTMENT,APARTMENT,214000.0,1,83.0,1,0,0,1,6.0,0,,,,0,AS_NEW,Meerbeke,Oui,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN
3044,8300,APARTMENT,APARTMENT,1985000.0,4,180.0,1,0,0,1,,0,,,2.0,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
3045,1380,HOUSE,VILLA,770000.0,3,296.0,1,0,0,0,,0,,1575.0,4.0,0,,Couture-Saint-Germain,Oui,LASNE,BRABANT WALLON,WALLONIE
3046,1180,APARTMENT,APARTMENT,595000.0,3,126.0,1,0,0,1,16.0,0,,,,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
3047,1800,APARTMENT,APARTMENT,299000.0,2,85.0,1,0,0,1,20.0,0,,,,0,AS_NEW,Vilvoorde,Non,VILVOORDE,BRABANT FLAMAND,VLAANDEREN
3048,8400,APARTMENT,APARTMENT,189000.0,2,92.0,1,0,0,0,,0,,,2.0,0,AS_NEW,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN
3049,1850,HOUSE,HOUSE,275000.0,3,190.0,1,0,0,0,,0,,122.0,2.0,0,GOOD,Grimbergen,Non,GRIMBERGEN,BRABANT FLAMAND,VLAANDEREN
3050,8820,HOUSE,APARTMENT_BLOCK,450000.0,5,,0,0,0,0,,0,,0.0,,0,,Torhout,Non,TORHOUT,FLANDRE-OCCIDENTALE,VLAANDEREN
3051,8300,APARTMENT,SERVICE_FLAT,495000.0,1,67.0,1,0,0,1,7.0,0,,,,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN
3052,2040,APARTMENT,GROUND_FLOOR,256000.0,2,93.0,1,0,0,1,47.0,1,,,2.0,0,,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
3053,3770,HOUSE,HOUSE,229900.0,3,191.0,1,0,1,0,,1,435.0,786.0,4.0,0,TO_RENOVATE,Riemst,Non,RIEMST,LIMBOURG,VLAANDEREN
3054,1180,HOUSE,HOUSE,895000.0,6,270.0,1,0,0,1,9.0,1,160.0,285.0,2.0,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
3055,8840,HOUSE,HOUSE,235000.0,3,120.0,0,0,0,0,,1,,127.0,2.0,0,,Staden,Non,STADEN,FLANDRE-OCCIDENTALE,VLAANDEREN
3056,1310,HOUSE,HOUSE,498000.0,4,150.0,1,0,0,1,33.0,1,100.0,487.0,4.0,0,AS_NEW,La Hulpe,Non,LA HULPE,BRABANT WALLON,WALLONIE
3057,1180,APARTMENT,APARTMENT,2150000.0,4,380.0,1,0,0,1,60.0,0,,,,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES
3058,8780,HOUSE,HOUSE,282500.0,3,157.0,0,0,0,0,,0,,225.0,3.0,0,AS_NEW,Oostrozebeke,Non,OOSTROZEBEKE,FLANDRE-OCCIDENTALE,VLAANDEREN
3059,9170,HOUSE,MIXED_USE_BUILDING,145000.0,2,85.0,1,0,0,1,35.0,1,35.0,90.0,2.0,0,TO_RENOVATE,Sint-Gillis-Waas,Non,SINT-GILLIS-WAAS,FLANDRE-ORIENTALE,VLAANDEREN
3060,8000,APARTMENT,APARTMENT,244000.0,3,108.0,0,0,0,1,,0,,,2.0,0,GOOD,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN
3061,2018,HOUSE,HOUSE,649000.0,6,209.0,1,0,0,1,,0,,110.0,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN
3062,9300,HOUSE,HOUSE,100000.0,3,,1,0,0,1,,0,,150.0,2.0,0,TO_RENOVATE,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN
3063,1082,APARTMENT,APARTMENT,235000.0,2,83.0,1,0,0,0,,0,,,2.0,0,GOOD,Berchem-Sainte-Agathe,Non,BERCHEM-SAINTE-AGATHE,BRUXELLES,BRUXELLES
3064,1050,APARTMENT,APARTMENT,594000.0,2,131.0,1,0,0,0,,0,,,2.0,0,JUST_RENOVATED,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES
3065,9051,APARTMENT,APARTMENT,319000.0,1,65.0,0,0,0,1,10.0,1,44.0,,2.0,0,AS_NEW,Afsnee,Oui,GENT,FLANDRE-ORIENTALE,VLAANDEREN
3066,1420,APARTMENT,PENTHOUSE,469500.0,3,123.0,1,0,0,1,20.0,0,,,4.0,0,,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE
3067,2600,APARTMENT,APARTMENT,299000.0,3,135.0,1,0,1,1,10.0,0,,,2.0,0,,Berchem,Oui,ANTWERPEN,ANVERS,VLAANDEREN
3068,4020,HOUSE,HOUSE,135000.0,4,125.0,0,0,0,0,,1,100.0,270.0,2.0,0,,Liège,Non,LIÈGE,LIEGE,WALLONIE
3069,8370,APARTMENT,APARTMENT,169500.0,2,82.0,1,0,0,0,,0,,,,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN
3070,1160,HOUSE,HOUSE,630000.0,5,180.0,1,0,0,1,40.0,1,,214.0,2.0,0,GOOD,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES
3071,2550,HOUSE,VILLA,240000.0,3,,0,0,0,0,,0,,794.0,4.0,0,TO_RENOVATE,Kontich,Non,KONTICH,ANVERS,VLAANDEREN
